id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations
12665,Powder,Drama-Fantasy-Science Fiction-Thriller,en,"Harassed by classmates who won't accept his shocking appearance a shy young man known as ""Powder"" struggles to fit in. But the cruel taunts stop when Powder displays a mysterious power that allows him to do incredible things. This phenomenon changes the lives of all those around him in ways they never could have imagined.",0.46786155747836833,Caravan Pictures-Hollywood Pictures,1995-10-27,0.14179103196703033,0.3247956866271778,0.5728155339805825,An extraordinary encounter with another human being.,0.6326530612244899,0.2768299394606494,Mary Steenburgen-Sean Patrick Flanery-Lance Henriksen-Jeff Goldblum-Brandon Smith-Bradford Tatum-Susan Tyrrell-Missy Crider-Ray Wise-Esteban Powell-Danette McMahon-Paula Engel-Bonnie Gallup-Dee Macaluso-Tom Tarantini-Brady Coleman-Alex Morris-Woody Watson-Darla Rae,shot to death-teenage boy-held at gunpoint-teacher student relationship-albino-fainting-christ allegory-psionic power-healing power-flickering light-extrasensory perception-pale,/kImKATjY4EsK5MDgrmpJdGbQEbq.jpg,/4Fj7HwCq3M0UVYXZKU0sVz9OPaX.jpg,985939-489682-11929-860-154-2666-97-9593-252-664-754-251-63-7350-686-9426-310-10439-1954-330-4011
232,Rumble Fish,Action-Crime-Drama,en,Rusty James an absent-minded street thug struggles to live up to his legendary older brother's reputation and longs for the days when gang warfare was going on.,0.4678321266701983,Universal Pictures-American Zoetrope,1983-10-20,0.14925371864557788,0.02625208834516176,0.40776699029126207,Rusty James can't live up to his brother's reputation. His brother can't live it down.,0.6530612244897961,0.30489818381948264,Matt Dillon-Mickey Rourke-Diane Lane-Dennis Hopper-Diana Scarwid-Vincent Spano-Nicolas Cage-Chris Penn-Laurence Fishburne-William Smith-Michael Higgins-Glenn Withrow-Tom Waits-Herb Rice-Maybelle Wallace-Nona Manning-Sofia Coppola-Gian-Carlo Coppola-S.E. Hinton-Emmett Brown-Tracey Walter-Lance Guecia-Bob Maras-J.T. Turner-Keeva Clayton-Kirsten Hayden-Karen Parker-Sussannah Darcy-Kristi Somers,street gang-pool billiards-gang-thug-tulsa oklahoma-brother brother relationship-based on young adult novel,/vwMfVhBwAcRT7K0xjFrNoNf9YRb.jpg,/pFplKqzRya9a8rXwV1PJDJ3D8km.jpg,2148-227-736500-8649-11051-7270-11976-11368-281-378-9346-592-483-635-242-6114-110-10843-199373-262-117
4961,Mimic,Fantasy-Horror-Thriller-Science Fiction,en,A disease carried by common cockroaches is killing Manhattan children. In an effort to stop the epidemic an entomologist Susan Tyler creates a mutant breed of insect that secretes a fluid to kill the roaches. This mutant breed was engineered to die after one generation but three years later Susan finds out that the species has survived and evolved into a large gruesome monster that can mimic human form.,0.46747895697215847,Miramax-Dimension Films,1997-08-22,0.4477611857874803,0.26815862082058917,0.5145631067961165,"For thousands of years, man has been evolution's greatest creation... until now.",0.45795918367346944,0.4815630159603742,Mira Sorvino-Jeremy Northam-Alexander Goodwin-Josh Brolin-Alix Koromzay-Giancarlo Giannini-Charles S. Dutton-F. Murray Abraham-James Costa-James Kidnie-Javon Barnwell-Doug Jones-Norman Reedus-Glenn Bang-Ho Pak-Kwong-Julian Richings-Margaret Ma,insect-experiment-mutation-giant insect-cockroach-nest-creature-disease-scientist-epidemic-evolution-sewer-manhattan new york city-virus-tunnel-animal horror,/ieRRo78f8JzEKxfiCKqJyFg6l8o.jpg,/bouH0jYhfiAHn28B3AygP0XO6V8.jpg,10706-33005-1433-11655-10351-8869-10577-11015-9348-9423-475220-10216-916605-11683-1946-11253-10779-9964-766-763-3980
11152,The Ruins,Horror,en,Americans Amy Stacy Jeff and Eric look for fun during a sunny holiday in Mexico but they get much more than that after visiting an archaeological dig in the jungle.,0.46721407969862855,Paramount-DreamWorks Pictures-Spyglass Entertainment-Red Hour-Pacific Film and Television Commission-Internationale Filmproduktion Prometheus,2008-04-02,0.11940297193138763,0.24014106598709753,0.37864077669902907,Terror has evolved.,0.4285714285714287,0.5200880572372042,Jonathan Tucker-Jena Malone-Shawn Ashmore-Laura Ramsey-Joe Anderson-Sergio Calderón-Luis Antonio Ramos-Dimitri Baveas-Bar Paly-Patricio Almeida Rodriguez-Jordan Patrick Smith-Jesse Ramirez-Karen Strassman-Robert Munns,mexico-tourist-maya civilization-carnivorous plant-cancún-travel-creature-ruins-archaeological expedition-american tourist,/3wbVsG4n91U5RhGTCRkxnKPBxfC.jpg,/5JVJ1DautDoWLYnuSi0IJnfUHv1.jpg,10294-13220-4513-34480-13788-11547-13515-18405-21407-9793-3021-13510-13291-9885-9682-5072-9792-13207-9796-9913-1691
10188,The Sisterhood of the Traveling Pants 2,Adventure-Comedy-Drama,en,"Four young women continue the journey toward adulthood that began with ""The Sisterhood of the Traveling Pants."" Now three years later these lifelong friends embark on separate paths for their first year of college and the summer beyond but remain in touch by sharing their experiences with each other.",0.46691977161692855,Di Novi Pictures-Alcon Entertainment-Alloy Entertainment,2008-08-06,0.40298506571619497,0.46676822821653985,0.6310679611650485,Some friends just fit together.,0.48979591836734715,0.38800220143093006,Amber Tamblyn-America Ferrera-Blake Lively-Alexis Bledel-Rachel Nichols-Tom Wisdom-Rachel Ticotin-Leonardo Nam-Michael Rady-Shohreh Aghdashloo-Blythe Danner-Jesse Williams-Lucy Hale-Maria Konstadarou-Ernie Lively-Stevie Ray Dallimore-Alison Folland-Zacharoula Klimatsaki-Paul Coughlan-Rebekah Aramini-Cory Nichols-Carly Rose Sonenclar-Adrienne Bailon-Houghton-Kiely Williams-Kyle MacLachlan-Harry L. Seddon-Victor Slezak-Marceline Hugot,female friendship-best friend-summer vacation-woman director-young adult-based on young adult novel,/bAdkVOD91jCHos4163qyVu1TFua.jpg,/kF1n2SZf1eRCQRipExHrQJhtDWn.jpg,9779-14191-18736-54004-10118-14024-35703-10735-46127-14043-10760-11247-15157-59860-34729-13374-74018-27902-6116-8328-10521
244264,Laggies,Comedy-Drama-Romance,en,Overeducated and underemployed 28 year old Megan is in the throes of a quarterlife crisis. Squarely into adulthood with no career prospects no particular motivation to think about her future and no one to relate to Megan is comfortable lagging a few steps behind - while her friends check off milestones and celebrate their new grown-up status. When her high-school sweetheart proposes Megan panics and- given an unexpected opportunity to escape for a week - hides out in the home of her new friend 16-year old Annika and Annika's world-weary single dad Craig.,0.46680204838424855,Anonymous Content-Merced Media Partners-PenLife Media,2014-09-25,0.07462685186010226,0.025038388674611667,0.46601941747572806,Acting your age is so overrated.,0.4693877551020408,0.57347275729224,Keira Knightley-Chloë Grace Moretz-Sam Rockwell-Kaitlyn Dever-Ellie Kemper-Mark Webber-Jeff Garlin-Daniel Zovatto-Dylan Arnold-Gretchen Mol-Sara Coates-Jodi Thelen-Kirsten deLohr Helland-Eric Riedmann-Louis Hobson-Amy Thone-Rocki DuCharme-Sara Lynne Wright-Larissa Schmitz-Phillip Abraham-Maura Lindsay-Basil Harris-Zoe McLane-Jasmin Savoy Brown-Joey Ally-Bhama Roget-Omar Silva-Rachelle Henry,parent child relationship-friendship-coming of age-female protagonist-mumblecore-woman director-young women,/kL2ccASO8O6v92gGTaaY5gOCAI4.jpg,/8yUobaGTcbRKerCkQF83kC6SYAq.jpg,489272-265717-286554-198277-272693-228205-193610-212716-249164-72570-84199-157386-284537-200727-111969-844398-239571-286565-112949-226857-23830
500475,SuperFly,Action-Crime,en,Career criminal Youngblood Priest wants out of the Atlanta drug scene but as he ramps up sales one little slip up threatens to bring the whole operation down before he can make his exit.,0.4663311554535287,Columbia Pictures-Sony Pictures-Silver Pictures,2018-06-13,0.23880595878814861,0.2162183662566444,0.5339805825242718,Redefine the hussle,0.6122448979591838,0.174463401210787,Trevor Jackson-Jason Mitchell-Michael Kenneth Williams-Lex Scott Davis-Jennifer Morrison-Kaalan Rashad Walker-Esai Morales-Andrea Londo-Big Bank Black-Big Boi-Jacob Ming-Trent-Brian F. Durkin-Dominique Madison-Angel Love-Terayle Hill-Dawntavia Bullard-Kia Shine-Al Nuke-Atkins Estimond-Adriyan Rae-Lisa Rayam-Kurt Yue-Renée Victor-Allen Maldonado-Ahmed Lucan-Michael Beasley-Adam Boyer-Rick Ross-Ivan Leung-L. Warren Young-Zaytoven-Lecrae Moore-Al-Jaleel Knox-Cherokee Hall-C'Mayla Neal-Sharae Williams,gambling-corruption-famous score-nightclub-arrest-police-money-driving-revolver,/gGk9H5PVpWzbsYkmnBeKevQkwwf.jpg,/jqoGbSNsl5aO3JzeoWEf6EDoncD.jpg,347375-395990-400535-447200-345887-427641-402900-351286-363088-383498-284054
10158,White Men Can't Jump,Comedy-Drama,en,Two street basketball hustlers try to con each other then team up for a bigger score.,0.46624286302901874,20th Century Fox,1992-03-26,0.46268655914457546,0.9551000054598909,0.6116504854368932,It ain't easy being this good.,0.5714285714285715,0.5987892129884426,Wesley Snipes-Woody Harrelson-Rosie Perez-Tyra Ferrell-Cylk Cozart-Kadeem Hardison-Ernest Harden Jr.-John Marshall Jones-Marques Johnson-David Roberson-Kevin Benton-Nigel Miguel-Duane Martin-Bill Henderson-Sonny Craver-Jon Hendricks-Eloy Casados-Frank Rossi-Freeman Williams-Louis Price-Alex Trebek-Reggie Leon-Sarah Stavrou-Reynaldo Rey-Lanei Chapman-Irene Nettles-Torri Whitehead-Lisa McDowell-Dion B. Vines-David Maxwell-Bill Caplan-Richard James Baker-Amy Golden-Jeanette Srubar-Zandra Hill-Fred P. Gregory-Carl E. Hodge-Ruben Martinez-Gary Lazar-Donna Howell-Don Fullilove-Johnny Gilbert-Leonard A. Oakland-Allan Malamud-Jeanne McCarthy-John Charles Sheehan-Gregg Daniel-Carl A. McGee-Chick Hearn-Stu Lantz-Ronald Beals-Joe Metcalf-Mahcoe Moore-Mark Hill-Eric Kizzie-Chalmer Maddox-Leroy Michaux-Joseph Duffy-Pete Duffy-Gary Moeller-Daniel Porto-Lester Hawkins-Jeffrey Todd,white trash-male friendship-friendship-sports-basketball-racial segregation-streetball-jeopardy-los angeles california-buddy-hoodlum-confidence artist-hustling,/jnI05Z2Cm9ACEJo8FGen7tdHKLl.jpg,/1ddbFAPdD0miHXuX7nIjcvtwDZK.jpg,132313-81859-92681-26174-318972-43253-28932-294308-10763-4708-405882-54445-9942-11517-11543-7214-9416-515333-9805-10379-340677
10377,My Cousin Vinny,Comedy-Crime,en,Two carefree pals traveling through Alabama are mistakenly arrested and charged with murder. Fortunately one of them has a cousin who's a lawyer - Vincent Gambini a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend to try his first case it's a real shock - for him and the Deep South!,0.4660957089881688,20th Century Fox-Palo Vista Productions-Peter V. Miller Investment Corp.-Dale Launer Production,1992-03-13,0.164179092002673,0.6744728268970815,0.6601941747572815,"Truth, Justice and the Gambini Way.",0.7551020408163266,0.6835443037974683,Joe Pesci-Ralph Macchio-Marisa Tomei-Mitchell Whitfield-Fred Gwynne-Lane Smith-Austin Pendleton-Bruce McGill-Maury Chaykin-Paulene Myers-Raynor Scheine-James Rebhorn-Chris Ellis-Lou Walker-Michael Burgess-Michael Simpson-Kenny Jones-Thomas Merdis-J. Don Ferguson-Michael Genevie-Jeff Lewis-Ron Leggett-Aubrey J. Osteen-Larry Shuler-Suzi Bass-Bill Coates-Jill Jane Clements-Muriel Moore-Bob Penny,prison-southern usa-small town-alabama-court case-suspicion-cousin-court-lawyer-fish out of water-convenience store robbery-courtroom-defense attorney-wrongful arrest-expert witness-murder suspect-engaged couple-courtroom drama-best friends-deep south,/iwSURa8nS2ujwrU3s1lfxxX7voH.jpg,/uEoaOfvWibpvjBNxFoj4MxWn0OH.jpg,99582-86651-61418-820923-31306-10703-29514-21871-38805-2616-470897-11287-881-9504-10633-11977-10435-11489-943-37137-1542
9529,Candyman,Drama-Horror-Thriller,en,The Candyman a murderous soul with a hook for a hand is accidentally summoned to reality by a skeptic grad student researching the monster's myth.,0.46600741656365885,Propaganda Films-PolyGram Filmed Entertainment-Candyman Films-TriStar Pictures,1992-10-16,0.08955222521719738,0.2714402384200111,0.46601941747572806,The pain will be exquisite.,0.5714285714285715,0.8728673637864612,Virginia Madsen-Tony Todd-Xander Berkeley-Kasi Lemmons-Vanessa Williams-DeJuan Guy-Marianna Elliott-Ted Raimi-Ria Pavia-Mark Daniels-Lisa Ann Poggi-Adam Philipson-Eric Edwards-Carolyn Lowery-Barbara Alston-Sarina C. Grant-Latesha Martin-Lanesha Martin-Michael Culkin-Bernard Rose-Glenda Starr Kelly-Kenneth A. Brown-Caesar Brown-Terrence Riggins-Gilbert Lewis-Rusty Schwimmer-Baxter Harris-John Rensenhouse-Mika Quintard-Doug MacHugh-Carol Harris-Stanley DeSantis-Diane Peterson-Michael Laren-Laura Bennecke-Michelle Blackwell-Ray Etheridge-Antoinette Rogers-Fred Sanders-Caron Strong,based on novel or book-investigation-urban legend-urban-university-evil-candyman-hook for a hand-housing project-urban decay-romantic,/n38YbNqUf5KWpMJFc4X3t0rlhg5.jpg,/vPDtur0rXAnEMqdYAnLO41aSDoO.jpg,10824-751394-565028-407650-12485-599521-20481-4441-59421-31428-403579-672761-10342-22784-787009-37527-16692-64624-18710-952326
21334,Children of Heaven,Drama-Family,fa,Zohre's shoes are gone; her older brother Ali lost them. They are poor there are no shoes for Zohre until they come up with an idea: they will share one pair of shoes Ali's. School awaits.,0.4659191241391489,Kanoon,1997-08-01,0.0026865522789037656,0.009738991110649175,0.35922330097087374,A Little Secret... Their Biggest Adventure!,0.8571428571428573,0.279031370390754,Reza Naji-Amir Farrokh Hashemian-Bahare Seddiqi-Nafise Jafar-Mohammadi-Fereshte Sarabandi-Kamal Mirkarimi-Behzad Rafi-Dariush Mokhtari-Mohammad-Hasan Hosseinian-Masume Dair-Kambiz Peykarnegar-Hasan Roohparvari-Abbas-Ali Roomandi-Jafar Seyfollahi-Qolamreza Maleki,sibling relationship-class-foot race,/jWqh1CJWAEcxckMRrf6ARhIEh0R.jpg,/9W250lyDDC3P9AgW5ZKGRj7R2Pv.jpg,423248-547403-143220-705993-514238-448491-382750-44898-95453-385261-547404-436340-394974-162437-618214-426166-336026-252511-149871-15080-198540
222899,About Last Night,Comedy-Romance,en,A modern reimagining of the classic romantic comedy this contemporary version closely follows new love for two couples as they journey from the bar to the bedroom and are eventually put to the test in the real world.,0.46588969333097885,Rainforest Entertainment-Screen Gems-Olive Bridge Entertainment,2014-02-14,0.1865671520383157,0.5157079948421921,0.46601941747572806,It's about compromise. It's about love. It's about a good wingman.,0.44897959183673486,0.2515134837644469,Kevin Hart-Michael Ealy-Regina Hall-Joy Bryant-Christopher McDonald-Paula Patton-Adam Rodríguez-Jovanny Venegas-Joe Lo Truglio-Terrell Owens-Jessica Lu-Selita Ebanks-Mehcad Brooks,romantic comedy-duringcreditsstinger,/z3dVYQtxXldDawz7d15wqt2PQLe.jpg,/1wyFgywBCCSnniSOHLlIZijNcty.jpg,184098-67660-168530-252838-225565-175528-201086-284296-193610-286554-323675-257091-34803-187596-129139-242042-137093-239573-17335-41210-157386
7095,Jack,Family-Comedy-Drama,en,Jack Powell suffers from an affliction that makes him grow four times faster than normal so the 10-year-old looks like a 40-year-old man. After years of being tutored at home Jack convinces his overprotective parents to send him to public school. The children don't know what to make of Jack but with the help of his fifth-grade teacher he makes an effort to win them over.,0.4656542468656189,American Zoetrope-Hollywood Pictures-Great Oaks Entertainment,1996-08-09,0.6716417861439072,0.6169316060881868,0.5922330097087378,Jack Powell is about to tackle his biggest adventure ever... the fifth grade!,0.5144897959183675,0.5960374243258117,Robin Williams-Diane Lane-Brian Kerwin-Jennifer Lopez-Bill Cosby-Fran Drescher-Adam Zolotin-Irwin Corey-Jurnee Smollett-Ashlee Lauren-Mario Yedidia-Michael McKean-Todd Bosley-Seth Smith-Don Novello-Allan Rich-Keone Young-Allison Whitbeck-Josh Kornbluth,age difference-body exchange-genetics,/tgyA4EhIp3XrWCgo2Q12UfJJNba.jpg,/dho65gCqW8ui8uXuCEh8lpCecLw.jpg,9574-11597-788-10312-5852-879-11335-801-11472-9541-8844-7303-11000-9357-2277-2959-4978-7300-12159-9745-8839
73499,The Double,Action-Drama-Crime,en,The mysterious murder of a US senator bearing the distinctive trademark of the legendary Soviet assassin 'Cassius' forces retired CIA operative Paul Shepherson to team with rookie FBI agent Ben Geary  to solve the crime. Having spent his career chasing Cassius Shepherdson is convinced his nemesis is long dead but is pushed to take on the case by his former supervisor Tom Highland. Geary who wrote his Master's thesis on Shepherdson's pursuit of the Soviet killer is certain that Cassius has resurfaced.,0.46521278474306904,Industry Entertainment-Imagenation Abu Dhabi FZ-Agent Two-Brandt/Haas Productions-Hyde Park Films,2011-10-27,0.25373133214524374,0.04977734631869691,0.44660194174757273,Keep your enemies close,0.4014285714285716,0.31315354980737475,Richard Gere-Topher Grace-Martin Sheen-Tamer Hassan-Stephen Moyer-Chris Marquette-Odette Annable-Stana Katic-Yuriy Sardarov-Jeffrey Pierce-Lawrence Gilliard Jr.-Sonja Crosby-Ed Kelly-Dan Lemieux-Ivan Fedorov-Mike Kraft-Randy Flagler-Ella Maltby-Maxfield Lund-Jimmy Ortega-Darcy Leutzinger-Hugh Maguire-Nicole Forester-Danny Maze-Andy Manning-Ele Bardha-Nina Kircher-Devin Scillian-Jimmy Rhoades-Jamie Ridge-David Shackelford-Matt McColm-Johnny Otto,double agent,/t4W10sjJSDAWRUDn2Kb8DQKxiZv.jpg,/tY1z1IqNBTiH4bUXt4LLiYXLYpq.jpg,11060-60599-11009-59965-49527-50348-48138-45610-62835-10316-82-783-77866-117251-82675-75174-27576-82525-59108-59961-1538
13342,Fast Times at Ridgemont High,Comedy,en,Based on the real-life adventures chronicled by Cameron Crowe Fast Times follows a group of high school students growing up in Southern California. Stacy Hamilton and Mark Ratner are looking for a love interest and are helped along by their older classmates Linda Barrett and Mike Damone respectively. At the center of the film is Jeff Spicoli a perpetually stoned surfer who faces-off with the resolute Mr. Hand—a man convinced that everyone is on dope.,0.465183353934899,Universal Pictures-Refugee Films,1982-08-13,0.0671641651815547,0.28512753686552494,0.3689320388349514,"At Ridgemont High, only the rules get busted!",0.6122448979591838,0.565767749036874,Sean Penn-Jennifer Jason Leigh-Judge Reinhold-Phoebe Cates-Brian Backer-Robert Romanus-Ray Walston-Scott Thomson-Vincent Schiavelli-Amanda Wyss-D.W. Brown-Forest Whitaker-Kelli Maroney-Tom Nolan-Blair Tefkin-Eric Stoltz-James Russo-Nicolas Cage-Patrick Brennan-James Bolt-Anthony Edwards-Pamela Springsteen-Martin Brest-David Price-Stuart Cornfeld-Taylor Negron-Shelly O'Neill-Sonny Carl Davis-Nancy Wilson-Lana Clarkson-Lori Sutton-Ava Lazar-Douglas Brian Martin-Steven M. Martin-Laurie Hendricks-Reginald Farmer-Stanley Davis Jr.-Michael Wyle-Julie Guilmette-Stu Nahan-Duane Tucker,rock 'n' roll-based on novel or book-friendship-high school-shopping mall-bong-teacher-coming of age-marijuana-loss of virginity-drug humor-teen movie-stoner-irreverence-teen comedy-woman director-teenager,/e15rmfjf0m6EGLe4MnNhwD3Dd1W.jpg,/uTz92k0CfZpn1p3xRmPbgt7MQTz.jpg,574109-27390-11977-850-12518-14673-2293-11153-8469-9571-9377-2292-10218-11543-11522-2028-14052-11814-10258-378-11054
